sid,true_eb_eV,pred_eb_eV,target_seed42,b21_seed42_pred_eV,target_seed123,b21_seed123_pred_eV,target_seed456,b21_seed456_pred_eV,b21_three_seed_ensemble_pred_eV,cheap_abs_error_eV,b21_ensemble_abs_error_eV,abs_error_delta_cheap_minus_b21_ensemble_eV
D-82_A-56,0.6869009103483673,0.7165654,0.6869009,0.71123147,0.6869009,0.70382977,0.6869009,0.68590856,0.7003232666666667,0.02966448965163271,0.013422356318299355,0.016242133333333353
D-166_A-178,0.5898340082680359,0.6053256,0.58983403,0.65328896,0.58983403,0.64395857,0.58983403,0.6362926,0.6445133766666666,0.015491591731964127,0.054679368398630745,-0.03918777666666662
D-96_A-66,0.5978497051879254,0.64084244,0.5978497,0.5815306,0.5978497,0.5775509,0.5978497,0.58124036,0.5801072866666667,0.04299273481207466,0.017742418521258685,0.025250316290815977
D-22_A-77,0.6854237208092995,0.70277095,0.68542373,0.6492857,0.68542373,0.5918573,0.68542373,0.6440624,0.6284018000000001,0.01734722919070053,0.057021920809299353,-0.03967469161859882
D-140_A-285,0.7323983481516593,0.62008876,0.73239833,0.81378996,0.73239833,0.69367427,0.73239833,0.71589565,0.7411199600000001,0.11230958815165926,0.00872161184834086,0.1035879763033184
D-33_A-154,0.524682174913356,0.67310584,0.52468216,0.5962882,0.52468216,0.6013661,0.52468216,0.6056998,0.6011180333333334,0.14842366508664395,0.07643585841997735,0.0719878066666666
D-159_A-156,0.729793829753829,0.71083844,0.72979385,0.6429049,0.72979385,0.6256895,0.72979385,0.63064134,0.63307858,0.018955389753829044,0.09671524975382906,-0.07775986000000001
D-147_A-157,0.6646808698080721,0.624187,0.6646809,0.58315766,0.6646809,0.60790646,0.6646809,0.59657073,0.5958782833333334,0.040493869808072014,0.06880258647473869,-0.028308716666666678
D-116_A-38,0.8591878586943942,0.89551,0.85918784,0.910169,0.85918784,0.97294796,0.85918784,0.91665745,0.9332581366666667,0.03632214130560585,0.0740702779722725,-0.037748136666666654
D-84_A-253,0.75146186788742,0.7861718,0.75146186,0.6950141,0.75146186,0.7298329,0.75146186,0.74674404,0.72386368,0.03470993211258,0.027598187887419967,0.007111744225160033
D-155_A-330,1.0437743536236077,1.0406276,1.0437744,1.0373557,1.0437744,0.98905027,1.0437744,1.059401,1.0286023233333335,0.003146753623607612,0.015172030290274252,-0.01202527666666664
D-23_A-128,0.6515649816375059,0.61962074,0.65156496,0.62332976,0.65156496,0.6118883,0.65156496,0.6333226,0.6228468866666667,0.031944241637505866,0.028718094970839214,0.0032261466666666516
D-5_A-333,1.0132742769827474,1.0401137,1.0132743,1.0838709,1.0132743,1.1329265,1.0132743,1.1118155,1.1095376333333333,0.026839423017252617,0.09626335635058592,-0.0694239333333333
D-109_A-339,0.8587602511962429,0.88943124,0.85876024,0.9121572,0.85876024,0.94077504,0.85876024,0.9376011,0.9301777799999998,0.03067098880375707,0.07141752880375696,-0.04074653999999989
D-7_A-155,0.8316810345405926,0.76616764,0.831681,0.8133472,0.831681,1.0023181,0.831681,0.91612554,0.9105969466666667,0.06551339454059257,0.07891591212607407,-0.0134025175854815
D-83_A-166,0.8887161001121834,0.85632855,0.8887161,0.81244624,0.8887161,0.88586414,0.8887161,0.8275769,0.8419624266666667,0.032387550112183416,0.04675367344551673,-0.014366123333333314
D-116_A-41,0.7116088490597244,0.77603734,0.7116088,0.8364558,0.7116088,0.78929293,0.7116088,0.7566978,0.7941488433333334,0.06442849094027558,0.08253999427360892,-0.018111503333333334
D-24_A-197,0.7218092315610777,0.70001775,0.7218092,0.79991543,0.7218092,0.68759274,0.7218092,0.71502566,0.7341779433333334,0.021791481561077686,0.012368711772255736,0.00942276978882195
D-132_A-56,0.6496757339638558,0.6245043,0.6496757,0.6409744,0.6496757,0.60121584,0.6496757,0.60771954,0.6166365933333333,0.025171433963855794,0.03303914063052249,-0.007867706666666696
D-34_A-329,0.8886850013850452,0.8486341,0.888685,0.94305587,0.888685,0.91480535,0.888685,0.91826916,0.9253767933333333,0.0400509013850453,0.03669179194828809,0.0033591094367572127
D-82_A-171,0.5652271404198782,0.5832164,0.56522715,0.59434223,0.56522715,0.64624465,0.56522715,0.64058495,0.6270572766666667,0.017989259580121764,0.06183013624678846,-0.043840876666666695
D-23_A-286,0.6696333421048417,0.69591904,0.6696333,0.6594405,0.6696333,0.6371901,0.6696333,0.63731945,0.6446500166666667,0.026285697895158333,0.024983325438175052,0.0013023724569832806
D-30_A-314,0.7322195304706142,0.81854045,0.7322195,0.87667036,0.7322195,0.8099799,0.7322195,0.81968117,0.83544381,0.08632091952938581,0.10322427952938584,-0.016903360000000034
D-101_A-110,0.5894452741788074,0.6415303,0.5894453,0.59142816,0.5894453,0.57033277,0.5894453,0.6236702,0.59514371,0.052085025821192565,0.00569843582119256,0.046386590000000005
D-24_A-367,0.8654153788038331,0.8720022,0.8654154,0.73316634,0.8654154,0.6724656,0.8654154,0.7696837,0.7251052133333333,0.0065868211961668255,0.1403101654704998,-0.13372334427433297
D-145_A-311,0.7999292341324169,0.7955652,0.79992926,0.6656467,0.79992926,0.7728621,0.79992926,0.72248936,0.72033272,0.004364034132416927,0.07959651413241686,-0.07523247999999993
D-46_A-3,0.9449581481417484,1.0337993,0.94495815,1.0155542,0.94495815,1.043188,0.94495815,1.0422871,1.0336764333333335,0.0888411518582517,0.08871828519158509,0.00012286666666661006
D-127_A-30,0.9275895090350236,0.88234067,0.92758954,0.85089433,0.92758954,0.780584,0.92758954,0.87584937,0.8357758999999999,0.045248839035023525,0.09181360903502367,-0.046564770000000144
D-48_A-153,0.6558877047097257,0.6665529,0.6558877,0.63274705,0.6558877,0.65382546,0.6558877,0.67386746,0.65347999,0.01066519529027432,0.0024077147097256724,0.008257480580548648
D-101_A-268,0.7945569290192804,0.8008672,0.7945569,0.77225626,0.7945569,0.8009866,0.7945569,0.78261435,0.7852857366666667,0.006310270980719568,0.009271192352613755,-0.0029609213718941874
D-34_A-338,0.9325730800589316,0.86496013,0.9325731,0.9222053,0.9325731,0.8688588,0.9325731,0.8978205,0.8962948666666667,0.06761295005893153,0.03627821339226489,0.03133473666666664
D-82_A-315,0.8379629774225236,0.79127014,0.837963,0.8633356,0.837963,0.8548058,0.837963,0.88530195,0.86781445,0.046692837422523614,0.029851472577476446,0.01684136484504717
D-129_A-36,0.9407831440234354,0.9088383,0.94078314,0.86809707,0.94078314,0.8744222,0.94078314,0.8649334,0.8691508899999999,0.03194484402343545,0.07163225402343554,-0.03968741000000009
D-23_A-80,0.6613921794131998,0.6505435,0.66139215,0.6704862,0.66139215,0.6541667,0.66139215,0.6316049,0.6520859333333333,0.01084867941319978,0.00930624607986652,0.0015424333333332596
D-48_A-259,0.7735186401102394,0.74815387,0.7735186,0.80143166,0.7735186,0.7246157,0.7735186,0.7551259,0.7603910866666667,0.02536477011023941,0.013127553443572748,0.012237216666666662
D-140_A-321,0.6251699369788974,0.6337159,0.62516993,0.5517216,0.62516993,0.6151597,0.62516993,0.63244295,0.59977475,0.008545963021102554,0.02539518697889742,-0.016849223957794868
D-156_A-266,0.8306470018632451,0.79525536,0.830647,0.8842648,0.830647,0.75182456,0.830647,0.801949,0.8126794533333334,0.03539164186324517,0.01796754852991178,0.01742409333333339
D-112_A-2,0.7924577649374471,0.8317247,0.79245776,0.9220382,0.79245776,0.9522167,0.79245776,1.0033056,0.9591868333333333,0.039266935062552855,0.1667290683958862,-0.12746213333333334
D-108_A-17,0.9710655295743276,0.99553335,0.9710655,0.97229934,0.9710655,0.9691412,0.9710655,0.9515898,0.9643434466666667,0.024467820425672415,0.0067220829076608535,0.017745737518011562
D-124_A-25,0.9844379822437848,0.9609904,0.984438,0.922863,0.984438,0.8896421,0.984438,0.8828528,0.8984526333333335,0.023447582243784737,0.08598534891045129,-0.06253776666666655
D-112_A-7,0.9754970981915314,0.8564541,0.9754971,1.0943977,0.9754971,0.8871776,0.9754971,0.9781437,0.9865729999999999,0.11904299819153141,0.011075901808468513,0.1079670963830629
D-116_A-151,0.5467544964997446,0.58437544,0.5467545,0.5698931,0.5467545,0.53241813,0.5467545,0.5122163,0.5381758433333333,0.037620943500255355,0.008578653166411265,0.02904229033384409
D-5_A-4,1.3121641435086795,1.6659653,1.3121642,1.3157125,1.3121642,1.261176,1.3121642,1.2067167,1.2612017333333334,0.3538011564913206,0.050962410175346085,0.3028387463159745
D-132_A-365,0.7528613106086423,0.7474881,0.7528613,0.71934104,0.7528613,0.74954545,0.7528613,0.7061231,0.7250031966666667,0.005373210608642265,0.02785811394197557,-0.022484903333333306
D-118_A-29,1.1447208219144385,1.0642457,1.1447208,1.0929215,1.1447208,1.132844,1.1447208,1.0673487,1.0977047333333332,0.0804751219144384,0.047016088581105286,0.03345903333333311
D-108_A-331,0.9323787130143174,0.96620435,0.9323787,0.9142488,0.9323787,0.9206179,0.9323787,0.9224256,0.9190974333333334,0.03382563698568264,0.013281279680984026,0.020544357304698613
D-30_A-20,1.1279197345779872,1.106,1.1279198,1.0728769,1.1279198,1.0578165,1.1279198,1.0152512,1.0486482,0.021919734577987127,0.0792715345779873,-0.057351800000000175
D-152_A-318,0.6567895677967355,0.7281883,0.65678954,0.638489,0.65678954,0.64265835,0.65678954,0.68428886,0.6551454033333334,0.07139873220326454,0.001644164463402098,0.06975456773986244
D-119_A-38,1.0021331579854615,1.054528,1.0021331,1.0098177,1.0021331,1.0590478,1.0021331,1.021002,1.0299558333333334,0.05239484201453837,0.02782267534787186,0.024572166666666506
D-110_A-157,0.9353875148649452,0.6257744,0.9353875,0.7162949,0.9353875,0.67035484,0.9353875,0.7221389,0.7029295466666667,0.30961311486494525,0.23245796819827846,0.07715514666666679
D-89_A-3,0.8392224758716236,0.8587936,0.8392225,0.8351083,0.8392225,0.88699865,0.8392225,0.82603407,0.8493803400000001,0.01957112412837647,0.010157864128376493,0.009413259999999979
D-83_A-8,1.2026732999366083,1.1563885,1.2026733,1.0818955,1.2026733,1.1927717,1.2026733,1.1277399,1.1341356999999999,0.04628479993660828,0.06853759993660846,-0.022252800000000184
D-154_A-233,0.9911319832602976,0.9910648,0.99113196,0.7119461,0.99113196,0.73840356,0.99113196,0.82238674,0.7575788000000001,6.718326029764299e-05,0.2335531832602975,-0.23348599999999986
D-101_A-184,0.5989226112741959,0.77453476,0.5989226,0.7616173,0.5989226,0.7980283,0.5989226,0.8297018,0.7964491333333333,0.1756121487258041,0.19752652205913745,-0.021914373333333348
D-83_A-36,0.997157361643338,1.0490961,0.99715734,1.17855,0.99715734,1.1863701,0.99715734,1.1405882,1.1685027666666665,0.05193873835666207,0.1713454050233285,-0.11940666666666644
D-24_A-110,0.6372595671539006,0.66889477,0.63725954,0.64943945,0.63725954,0.65558666,0.63725954,0.6690252,0.6580171033333334,0.03163520284609933,0.020757536179432767,0.010877666666666563
D-7_A-326,0.8716195748679184,0.87557834,0.8716196,0.9026799,0.8716196,1.0289248,0.8716196,0.9339255,0.9551767333333333,0.003958765132081599,0.0835571584654149,-0.0795983933333333
D-143_A-26,0.8924401726869915,0.81446,0.8924402,0.80937743,0.8924402,0.80810165,0.8924402,0.791955,0.8031446933333332,0.07798017268699153,0.08929547935365834,-0.011315306666666802
D-110_A-316,0.6322371227210698,0.6482093,0.63223714,0.5830425,0.63223714,0.5902473,0.63223714,0.5716642,0.5816513333333333,0.01597217727893019,0.0505857893877365,-0.03461361210880631
D-156_A-122,1.0404467898198126,0.8523364,1.0404468,0.82637596,1.0404468,0.76428056,1.0404468,0.79018736,0.7936146266666667,0.18811038981981265,0.24683216315314593,-0.05872177333333328
D-117_A-71,0.5581910534048441,0.7865956,0.55819106,0.5384294,0.55819106,0.5307413,0.55819106,0.5231036,0.5307581,0.22840454659515586,0.027432953404844085,0.20097159319031177
D-136_A-173,0.5451062639614161,0.7205673,0.5451063,0.62228775,0.5451063,0.65761375,0.5451063,0.6303439,0.6367484666666666,0.17546103603858387,0.09164220270525048,0.0838188333333334
D-26_A-142,0.7125029374649497,0.7451984,0.71250296,0.6410483,0.71250296,0.64683264,0.71250296,0.6809932,0.65629138,0.03269546253505029,0.05621155746494977,-0.023516094929899478
D-43_A-1,0.841842543633023,0.90053314,0.84184253,0.916641,0.84184253,0.8699839,0.84184253,0.8316721,0.8727656666666667,0.05869059636697693,0.03092312303364364,0.027767473333333292
D-30_A-315,0.7505133567097027,0.8705746,0.7505134,0.7292558,0.7505134,0.93635625,0.7505134,0.79792356,0.8211785366666667,0.12006124329029733,0.07066517995696409,0.04939606333333324
D-114_A-177,0.5806054609897535,0.59926593,0.58060545,0.58533907,0.58060545,0.5884841,0.58060545,0.54514503,0.5729894,0.018660469010246428,0.007616060989753537,0.01104440802049289
D-82_A-275,1.0305262958627035,0.8678147,1.0305263,0.8429431,1.0305263,0.8408618,1.0305263,0.87521327,0.8530060566666666,0.16271159586270345,0.17752023919603688,-0.014808643333333427
D-5_A-134,0.745576433776502,0.7599546,0.74557644,0.86748385,0.74557644,0.8271642,0.74557644,0.8180363,0.83756145,0.014378166223498079,0.09198501622349808,-0.07760685
D-24_A-198,0.6478253596991285,0.65756315,0.64782536,0.7284924,0.64782536,0.64484924,0.64782536,0.67018473,0.6811754566666667,0.009737790300871518,0.03335009696753821,-0.023612306666666694
D-142_A-36,0.8886616773396916,1.0345452,0.8886617,0.9370446,0.8886617,0.9104227,0.8886617,0.92571354,0.9243936133333333,0.14588352266030835,0.03573193599364166,0.11015158666666669
D-100_A-97,0.5562784816858404,0.70631427,0.55627847,0.73973525,0.55627847,0.77282774,0.55627847,0.69301903,0.7351940066666667,0.15003578831415965,0.1789155249808263,-0.028879736666666656
D-153_A-180,0.6624417614541164,0.75465924,0.6624418,0.63994133,0.6624418,0.6949796,0.6624418,0.69065607,0.6751923333333334,0.09221747854588358,0.01275057187921702,0.07946690666666656
D-122_A-69,0.5652271404198782,0.625178,0.56522715,0.5638622,0.56522715,0.580364,0.56522715,0.5733707,0.5725322999999999,0.05995085958012181,0.007305159580121678,0.05264570000000013
D-41_A-197,0.8234165478035969,0.82077575,0.82341653,0.720551,0.82341653,0.7272068,0.82341653,0.7189497,0.7222358333333334,0.0026407978035968283,0.10118071447026344,-0.09853991666666662
D-41_A-303,0.7073094500328584,0.82322955,0.7073094,0.68034136,0.7073094,0.6330106,0.7073094,0.6963123,0.6698880866666667,0.11592009996714159,0.03742136336619173,0.07849873660094986
D-5_A-343,1.3749369242372818,0.9910669,1.3749369,1.0515248,1.3749369,1.1883321,1.3749369,1.1366401,1.1254989999999998,0.3838700242372818,0.24943792423728195,0.13443209999999983
D-48_A-126,0.7715516456187437,0.7073301,0.77155167,0.6369208,0.77155167,0.73138493,0.77155167,0.6359346,0.66808011,0.06422154561874371,0.10347153561874367,-0.03924998999999996
D-143_A-339,0.8095465154999275,0.80608106,0.80954653,0.8504436,0.80954653,0.8416369,0.80954653,0.84085,0.8443101666666667,0.0034654554999274945,0.034763651166739185,-0.03129819566681169
D-30_A-17,1.232846839942517,1.1610882,1.2328469,1.247843,1.2328469,1.180285,1.2328469,1.188764,1.2056306666666667,0.07175863994251697,0.02721617327585024,0.044542466666666725
D-43_A-365,0.5671785855478048,0.60106784,0.5671786,0.68143845,0.5671786,0.6734692,0.5671786,0.6796229,0.6781768499999999,0.03388925445219526,0.11099826445219518,-0.07710900999999992
D-118_A-354,1.1082575643448147,1.0571889,1.1082575,1.1046014,1.1082575,1.0125797,1.1082575,0.9817406,1.0329739,0.05106866434481461,0.0752836643448147,-0.024215000000000098
D-114_A-63,0.5443832185554514,0.61011916,0.5443832,0.50661623,0.5443832,0.5214737,0.5443832,0.5370238,0.5217045766666667,0.06573594144454864,0.022678641888784656,0.043057299555763984
D-34_A-13,0.9007513075146948,0.8503148,0.9007513,0.8511013,0.9007513,0.8233079,0.9007513,0.81701756,0.8304755866666667,0.05043650751469475,0.07027572084802813,-0.019839213333333383
D-109_A-111,0.6065184753777187,0.6778192,0.60651845,0.7397795,0.60651845,0.81109077,0.60651845,0.70756006,0.75281011,0.07130072462228121,0.14629163462228123,-0.07499091000000002
D-29_A-103,0.6583134054265108,0.6819015,0.6583134,0.7123498,0.6583134,0.6934265,0.6583134,0.67141664,0.6923976466666666,0.023588094573489204,0.034084241240155744,-0.01049614666666654
D-160_A-65,0.6153427392032035,0.69031006,0.61534274,0.62082934,0.61534274,0.63761914,0.61534274,0.5994916,0.61931336,0.07496732079679647,0.0039706207967965534,0.07099669999999991
D-28_A-49,0.8133016868018739,0.91680145,0.8133017,0.80817497,0.8133017,0.8435244,0.8133017,0.8409109,0.83087009,0.10349976319812615,0.017568403198126137,0.08593136000000001
D-89_A-142,0.6276111870592518,0.65468097,0.62761116,0.5751327,0.62761116,0.619577,0.62761116,0.60678685,0.60049885,0.027069782940748244,0.027112337059251757,-4.255411850351276e-05
D-82_A-232,0.7157994025416066,0.67255956,0.7157994,0.69452536,0.7157994,0.7169337,0.7157994,0.71502686,0.70882864,0.04323984254160662,0.006970762541606557,0.036269080000000065
D-119_A-346,1.0294844885035717,1.0575337,1.0294845,1.0448984,1.0294845,1.0296543,1.0294845,1.0719805,1.0488444,0.02804921149642836,0.01935991149642824,0.008689300000000122
D-43_A-184,0.7867589231893587,0.8336474,0.7867589,0.7055868,0.7867589,0.7233679,0.7867589,0.7522466,0.7270670999999999,0.046888476810641344,0.05969182318935884,-0.012803346378717495
D-142_A-42,1.0690731681505918,0.6226369,1.0690732,0.8107823,1.0690732,0.72850645,1.0690732,0.7428044,0.7606977166666665,0.4464362681505918,0.3083754514839253,0.13806081666666647
D-3_A-55,0.8813379270986285,0.8351597,0.88133794,0.605813,0.88133794,0.62337744,0.88133794,0.6347414,0.6213106133333334,0.04617822709862851,0.2600273137652951,-0.21384908666666658
D-124_A-170,0.5322080668808179,0.58742166,0.5322081,0.5515963,0.5322081,0.53684926,0.5322081,0.5645406,0.5509953866666667,0.05521359311918206,0.0187873197858488,0.03642627333333326
D-5_A-281,0.8241784666184845,0.87657326,0.82417846,0.6928463,0.82417846,0.7693589,0.82417846,0.7434592,0.7352214666666667,0.052394793381515536,0.08895699995181783,-0.03656220657030229
D-114_A-113,0.606876110739809,0.6139983,0.60687613,0.46900862,0.60687613,0.5491974,0.60687613,0.55417895,0.5241283233333333,0.007122189260191036,0.0827477874064757,-0.07562559814628467
D-158_A-351,0.8270395495152055,0.85490596,0.82703954,0.8094531,0.82703954,0.8491438,0.82703954,0.8633244,0.8406404333333333,0.027866410484794435,0.01360088381812774,0.014265526666666695
D-152_A-80,0.651977039772088,0.6606595,0.65197706,0.7028856,0.65197706,0.6727941,0.65197706,0.6556213,0.6771003333333333,0.00868246022791197,0.02512329356124532,-0.01644083333333335
D-23_A-289,0.6866132471223383,0.6302063,0.68661326,0.5926094,0.68661326,0.5991746,0.68661326,0.6150851,0.6022897,0.05640694712233829,0.08432354712233825,-0.027916599999999958
D-107_A-174,0.5813129570321494,0.66351604,0.58131295,0.6360556,0.58131295,0.6362077,0.58131295,0.6191745,0.6304792666666666,0.08220308296785062,0.04916630963451729,0.033036773333333325
D-109_A-155,0.5466534256365452,0.6694074,0.54665345,0.5263839,0.54665345,0.55584687,0.54665345,0.5499376,0.5440561233333333,0.12275397436345481,0.002597302303211868,0.12015667206024294
D-121_A-42,0.9655999282797764,1.0173849,0.96559995,0.79990685,0.96559995,0.8186648,0.96559995,0.8638437,0.8274717833333333,0.05178497172022356,0.1381281449464431,-0.08634317322621954
D-24_A-106,0.7711240381205924,0.6841573,0.77112406,0.6682086,0.77112406,0.7023302,0.77112406,0.63652897,0.66902259,0.08696673812059241,0.10210144812059241,-0.015134709999999996
D-27_A-233,0.8860493842600766,0.9022365,0.8860494,0.88151526,0.8860494,0.8388665,0.8860494,0.8329772,0.8511196533333333,0.016187115739923374,0.03492973092674334,-0.018742615186819966
